id,desc
0268375e-e32d-4528-a38f-0ba7c3e741cb,"MindFi is an employee mental health and well-being app delivering personalized self-care recommendations, support, and behavioral coaches. MindFi enables people to achieve peak mental performance."
028b78f2-22d0-4e09-8064-6a65fec3428e,"We aim to simplify editing content on the internet and to make work enjoyable for developers, marketers, and content teams.An alternative to what they call ""CMS Hell"" (understand: websites made with usual CMSs), Prismic offers a different content management paradigm, managing content assets rather than websites, and offering thiscontent through an REST API for applications/websites to consume. The service is offered through a SaaS basis.They use as arguments the tech flexibility (which makes them target developers of all languages, including native mobile ones), the design flexibility (making them target developers that are into latest front-end tech as well, like WebGL for instance), and their different approach to how content is managed in their back-office that they call the ""writing-room"".Among the strengths of their content management approach: they publish content changes through ""content releases"" allowing for an easy planning of content changes, and an easy previewing of future content on the user's application side. Also, they provide tools to keep track of changes and versioning, advertising that no data is ever lost, and that you can always see what recently happened (they have a visual diff feature to view changes). The product also contains collaborative tools for content writers to work together on content.On top of the writing-room (content management back-office) and API, a prismic.io content repository comes with an API browser to help developers design their queries (there's one available to see here: https://lesbonneschoses.prismic.io/api), and the team built open-source development kits and blank starter kits, as well as examples, in most major technologies, and are releasing new ones from time to time.Their website contains a lot of material, textual documentation as well as video tutorials.The product makes money selling plans depending on the number of users on a repository, although it is free when the user's project is still being developed. However, it is in a beta version for now, and is free for everyone, but invite-only (but the product is known to roll out invites very quickly).Read More"
028bcce8-79e2-43dc-85e8-eec457ebd994,"Amplitude is the product intelligence platform that helps companies use their customer data to build great product experiences for systematic business growth. Headquartered in San Francisco with offices in New York, London, Paris, Amsterdam, and Singapore, Amplitude is the cross-platform intelligence solution of choice for modern product and growthteams. Amplitude serves over 30,000 teams at companies like Microsoft, Twitter, Adidas, CapitalOne, NBC, Hubspot, and Procter & Gamble.Read More"
02b440ee-7394-499a-9762-5c4d39ac08af,AutoX is a self-driving car startup that offers AI drivers to enable universal access to transportation for the people.
02c212ae-10ae-42e6-861d-6a0914645149,"RealWear® is the world’s leading provider of assisted reality wearable solutions that engage, empower, and elevate the modern frontline industrial worker to perform work tasks more safely, and with increased efficiency and precision. RealWear gives these workers real-time access to information and expertise, while keeping their hands and field ofview free for work. Headquartered in Vancouver, WA, RealWear has shipped devices to thousands of enterprise customers worldwide in energy, manufacturing and automotive, among others.  The company is field proven with world-class customers, including Shell, Goodyear, Mars, Colgate-Palmolive, and BMW, who use it to improve workplace safety and productivity.For more information, visit www.realwear.comRead More"
02e06c01-67bc-48c4-a316-c5bb96c35a18,"Season is a platform that offers personalized nutrition planning for consumers. It integrates technology with advice from users' registered dietitians to help them get more out of their nutrition and make the most out of mealtime every day. The platform recommends what to eat for breakfast, lunch, and dinner based on nutritional needs, foodpreferences, and budget.Read More"
02e2b107-6328-49e0-a261-acfa0b14f4f9,Ada is a computer software company that features a chatbot-based platform that helps enterprise businesses to automate customer experience. Its platform operates through both web and mobile machine learning engine that reduces support volume and empowers customers to find answers on their own.The company was founded in 2016 and headquartered inToronto in Canada.Read More
02e566b3-8752-41b3-a68f-221633c79386,TRYON is a machine equipment manufacturing company.
02ea48d0-8719-42be-a0a2-aec5607a54bf,"Insurtic is a fully customizable, no-code AI-based platform designed to increase productivity in insurance teams and automate repetitive workflows."
02ef3156-9a1e-46f6-bc21-8a080029468d,"Radarr is an award-winning social & digital data analytics and big data platform company that specializes in social listening, research and digital monitoring using AI and machine learning technologies.Radarr, previously known as Circus Social, was founded in Singapore in 2012. We help businesses make decisions from relevant social media& digital conversations in real-time using data visualisations, dashboards and insights reporting. We track publicly available data across social media, news, blogs, P2P platforms, forums and several Asia-focussed social networks.The best-in-class mid to large-sized businesses including several Fortune 500 clients across Asia and the world use our digital intelligence & social listening platform, 20/Twenty, visualise data with our Command Center and get consumer insights through Radarr Research.Read More"
02f9e40f-2892-4d2d-b39f-c56be09bbfa9,"DataDome is setting the new standard in online fraud and bot management. With a mission to free the web from fraudulent traffic, so sensitive data remains safe and online platforms can perform at optimum speed, we protect mobile apps, websites, and APIs from online fraud, including scraping, scalping, credential stuffing, account takeover, layer 7DDoS attacks, and carding fraud. Our AI-powered bot detection engine processes more than a TRILLION pieces of data every day, from 25 worldwide points of presence, to protect the largest global e-commerce enterprises in real time.Read More"
031014cd-ba05-45c6-8225-09fd929ad7cb,"Upscalic Marketing is a Digital Marketing Agency in Lucknow. We offer all types of online marketing services to our clients including SEO, Content Writing, Content Marketing, Paid Media Marketing, Social Media Management, Social Media Marketing, Copywriting, Video Marketing, Email Marketing, Brand Identity and Management. Our ultimate motive is tohelp small business owners gain online recognition and be ahead of their competitors.Read More"
0338b880-5cbc-45f5-b4df-80eaf79f112d,"RangeForce empowers human cyber defense readiness at scale. Refine individual and team capabilities against the latest threats with a continuous approach to cybersecurity skills development. See real threats in action and sharpen the skills needed to defend your organization with interactive  cybersecurity modules, challenges, and team exercisesthat reflect the real world.Read More"
036c768c-ffa0-498e-a3d6-e79ddcad7951,"Elementum makes supply chain simple. By means of intuitive, mobile-first apps, we help companies streamline procurement, logistics, and manufacturing operations. Powered by the world’s first product graph, Elementum makes sense of millions of data sources to provide a full picture of the global product economy. Customers get actionable insights andwarning signals to better assign, collaborate on, and resolve issues, making supply chains smarter and more proactive.Read More"
037e51cc-8987-4f4d-8fbb-8439b5fb88b5,Semalytix’s Pharos is an AI-based real world evidence generation tool that ingests data and breaks it down so you can receive specific information about the disease you’re investigating — zooming into specific target populations and studying nearly any variable you are interested in.
038bd87c-7bf5-4114-8e13-2851bab94ea2,"commercetools is the largest and fastest growing enterprise commerce platform with a  cloud-native and API-first architecture. We are recognized by Forrester, Gartner, and IDC as  a leading software company within the commerce industry.  We are funded by the leading technology investor Insight Partners and Europe's grocery powerhouse REWEGroup.  With offices in Germany (Munich, Berlin, Jena), the Netherlands (Amsterdam), Great Britain (London),  the United States (Durham/North Carolina), Singapore, Vietnam and Australia (Melbourne) we are serving our customers across the globe - 24x7.   commercetools powers the (e)commerce sites and businesses of companies like Audi, Bang & Olufson, Cimpress / Vistaprint, Express, K-Mart, Lego, and Volkswagen.Read More"
038eb8f1-98e7-4b51-a4cc-463db5601a1a,"Skybox provides the industry’s broadest cybersecurity management platform to address security challenges within large, complex networks. By integrating with 130 networking and security technologies, the Skybox Security Suite gives comprehensive attack surface visibility and the context needed for informed action.It was founded in 2002 andheadquartered in San Jose, California.Read More"
03cb001a-6fe0-4241-a62a-4bed5a8841f8,"DockTech is a water depth monitoring platform that delivers depth assurance for on-board cargo optimization, improve safety of navigation and reduce seabed maintenance costs."
04063b4f-7979-4159-80c0-3562a5bf1719,"Afresh is an AI-powered company selling software to track demand and manage orders for fresh produce in grocery stores. The company is an operator of a fresh-first supply chain platform intended to handle the complexity of perishable categories for brick and mortar retailers and wholesalers. Its platform brings artificial intelligence and machinelearning to forecast ingest millions of data points to provide accurate item-level predictions of future demand to replenish recommendations that account for supply chain constraints and optimize for margin that enable clients to minimize waste, maximize freshness, and multiply business profitability.Read More"
0413a26a-d1dc-4110-96e4-d75a49d81334,"Taqtile builds cross-platform, cross-industry, software solutions designed to improve industrial processes."
04374cbe-15de-411c-b605-4f5e70489488,"Reveleer is a healthcare software and services company that empowers payers in all lines of business to take control over their risk adjustment and quality improvement programs. The Reveleer platform enables payers to independently execute and manage every aspect of provider outreach, retrieval, coding, abstraction and reporting – all under onesingle platform. Leveraging its technology, proprietary data sets, and subject matter expertise, Reveleer also assists payers with full record retrieval and review services to support financial performance and improved member outcomes.Read More"
045225d1-804f-47f2-88e7-d95539c33eb2,"Breathe Happy is a health, wellness, and fitness company that specializes in providing online yoga classes. on a mission to make you in charge of your own wellness by helping you build the right habits at your own convenience.
It was founded in 2019 and headquartered in London, United Kingdom."
045766e6-1b13-451e-8450-88c9a8ef95fc,"TigerConnect is a provider of clinical communication solutions, TigerConnect helps physicians, nurses, and other staff communicate and collaborate more effectively, accelerating productivity, reducing costs, and improving patient outcomes. Trusted by more than 4,000 healthcare organizations, TigerConnect maintains 99.99% uptime and processes over10 million messages each day. Its category-leading product innovations and advanced integrations with critical hospital systems deliver high value for hospitals and large health systems.Their commitment to client success is reflected in their broad support organization that works directly with clients at every stage to streamline communication workflows and achieve the highest possible ROI. The company was incorporated in 2010 and is headquartered in Santa Monica, California.Read More"
0497bf11-4efc-4182-a530-80a18a9637ee,Amenity Analytics has built a leading edge text analytics platform that allows customers to identify actionable signals from unstructured data. Using our offering business professionals can extract insights from today’s information overload.
04a122b5-7508-4a01-93ef-c0cbf564f68f,"Psionic’s proprietary navigation and perception technology improves performance, safety, and precision in the most challenging environments on Earth and in Space.

The company was founded in 2018 and is headquartered in Hampton, Virginia."
04baba0f-0782-430a-9a5f-ef5730fc4129,"GoEPIK is an augmented reality platform that integrates all industry units by linking the real world with the virtual world. It allows the resolution of problems common to production lines, reducing costs, and increasing productivity.The company is able to collect evidence of process execution and real-time data from the procedures facilitatingmore assertive decision making and the correction of contingencies. For the platform to work, operators need to have smartphones or tablets and, in some cases, augmented reality glasses that will guide them through the shop floor and allow the processes to run.GoEPIK was founded in 2017 and is based in Parana, Brazil.Read More"
04d881b7-8565-4e24-9798-ea308008278e,"SLAMcore’s mission is to make commercial-grade spatial intelligence accessible to allTheir  team of world-leading spatial intelligence experts have developed advanced SLAM (simultaneous localization and mapping) software that allow robots and drones to truly understand the space around them.Spun out from Imperial College London, SLAMcore hascreated real-time, commercial grade, location, mapping and perception (SLAM) software for use in autonomous robots, drones and consumer products. The SLAMcore software enables fast prototyping and development of commercial products using visual SLAM software for autonomous location, mapping and perception. The software runs in real-time on standard compute/sensors and can be customised for commercial products using cost-effective custom compute/sensors. The team includes industry leading SLAM experts, roboticists, engineers and developers. Pushing the boundaries of what's possible today and how visual SLAM will look like tomorrow.
Through partnership with OEMs, SLAMcore provides the core technology that allows robots to become a meaningful part of everyday life.Read More"
0506ca7f-1231-459e-b4a9-e53159d3d104,DOCTON connects human and animal health professionals to patients through an innovative technological platform that enables the insertion of new professionals into the labor market while also allowing the social inclusion of the most needy community to attend to affordable values.
0507cbf8-d8d2-48ae-bab1-3139a33cc952,"​
Doutor Já is an application that gives you access to thousands of private practices and clinics with affordable values. Doutor Já approaches patients and doctors with consultations with values ​​accessible to the great majority of the Brazilian population.The company wants to be a brand of excellence, that cares for people, fostersentrepreneurship and contributes to the quality of life and well-being of all.Read More"
051555d6-c347-445c-84f7-f84a630ec204,"Ecare firmly believes in the craftsmanship of the health care professional. Together with care organizations, they put the care provider in its strength. They do this by organizing care in a simple way, by placing the district nurse in the middle of the neighborhood and by removing the administrative burden from the care provider, through smartsoftware and a facilitating organization.Read More"
051d7496-cfb4-429c-8195-7bbd14f3a9ef,"On a mission to defeat inactivity, Gympass helps companies revolutionize how inactive employees engage in physical activity, driving lasting behavioral change. Our 2000+ clients credit Gympass' unmatched variety, convenience, and flexibility with helping to improve employee engagement, individual performance, and overall business success.Across 14 countries and over 50,000 gym and studio partners, Gympass partners with corporations to craft ongoing, personalized programs that will inspire your workforce to enroll, stay motivated, and unlock their full potential.Read More"
0527fd57-44d2-4d14-8132-c736a8e5169a,"Cubic Telecom delivers innovative IoT connected software solutions to Automotive, Agriculture, and Transport manufacturers. Its ecosystem of revenue-generating services combines real-time analytics with global connectivity in 190 countries, always aligned to regional regulatory requirements.   Its global connected software platform PACE is usedby leading companies around the world including Audi, Microsoft, Kymeta, Panasonic Automotive, Volkswagen, CNH Industrial, Skoda, e.GO Mobile and Arrival.   Headed by CEO Barry Napier, the company is privately held with over €110 million in funding by Audi Electronics Venture GmbH, Qualcomm, Valid, the European Investment Bank, Enterprise Ireland, and the Ireland Strategic Investment Fund, among others.Read More"
0538e29f-f47b-46de-8fde-2e0127cb5642,"Integritee is a scalable public blockchain solution for securely processing sensitive business or personal data. Their platform enables collaboration between businesses on sensitive data while giving all parties control and transparency about what their data is used for. It was founded in 2021 and is based in Zurich, Switzerland."
054793db-a128-4a88-8e50-62cad34019d7,"ShipHero makes it easy to ship eCommerce. No other company in our space does fulfillment for eCommerce two ways. We offer outsourced fulfillment that includes 7 warehouses across North America or end-to-end shipping software that makes it easy to manage your own warehouse.- We serve more than 10% of Shopify plus stores globally
- Over 100 millionpackages shipped
- More than $10 billion in shipped orders
- #1 Rated Leader in G2 Momentum ReportIf you have your own warehouses you can use the same software and processes we use, starting at $499/month. The process works for Canadian Tire, a $10 billion brand and Black Wolf Nation, a $1 million brand and thousands of others.If you want to outsource your fulfillment, we are the reliable partner you want. We own our warehouses and they are run by long term, committed employees. We pride ourselves in being a good partner and we work with brands that care about long term relationships and delivering a high quality experience to their clients.Read More"
0554e0ab-d098-4344-ba86-c773195b2b51,"TVSquared is the global leader in TV attribution, bringing scale, speed, control and accuracy to advertisers in more than 70 countries. Powered by viewership and response data from millions of households and billions of ad impressions, the ADvantage analytics platform empowers brands, agencies, networks and publishers to quantify TV’s impact,measure outcomes and optimize performance across TV content everywhere.Read More"
05603968-ecda-48f3-90be-9e8b8e0065bb,"Featurespace™ is the world leader in Enterprise Financial Crime prevention for fraud and Anti-Money Laundering. Featurespace invented Adaptive Behavioral Analytics and Automated Deep Behavioral Networks, both of which are available through the ARIC™ platform, a real-time machine learning software that risk scores events in more than 180 countriesto prevent fraud and financial crime.ARIC™ Risk Hub uses advanced, explainable anomaly detection to enable financial institutions to automatically identify risk, catch new fraud attacks and identify suspicious activity in real-time. More than 30 major global financial institutions are using ARIC to protect their business and their customers. Publicly announced customers include HSBC, TSYS, Worldpay, NatWest, Contis, Danske Bank, ClearBank, Akbank and Permanent TSB.Read More"
0567f61a-1d51-4396-8068-f6d92425ab5d,"Think of inSTREAM™ as the best worker you've ever had! It makes your life easier, improves productivity, reduces costs and ensures compliance. It's unique ability to learn improves the way you handle customer correspondence, supplier invoices, employee HR documents, even insurance claims. Delivered as a service, inSTREAM™ automates allthe inbound information streams that you receive every day, minimising the need for human intervention and delivering guaranteed perfect input into your line of business systems.Read More"
058827e9-0370-4b37-b7b7-57fc9b357d56,Sprinter Health is an on-demand mobile health company that sends full-time nurses and phlebotomists (“Sprinters”) into the home.
05b8e910-05ee-4d0a-857b-1da73728cc29,"Protenus harnesses the power of AI to provide healthcare organizations with scalable risk-reduction solutions that drive the safest patient outcomes while protecting the reputation of the organizations. We are committed to innovation, determined to reduce risk, and focused on supporting our community of employees, customers, and ultimately,patients. Empowering healthcare to eliminate risk is at the heart of all we do. Founded in 2014, Protenus is a three-time winner of Forbes’ America’s Best Startup Employers, is a Great Place to Work®-Certified company, and was named one of 2021 CBInsights Digital Health 150, one of The Best Places to Work in Healthcare by Modern Healthcare, and one of the Best Places to Work in Baltimore by the Baltimore Business Journal and the Baltimore Sun. Learn more at Protenus.com and follow us on Twitter @Protenus.Read More"
05be0956-7ad1-4993-a24e-931ed28d66b3,"Provider of on demand drug delivery platform intended to create a better experience for patients at a lower price. Nimble partners with pharmacies nationwide to provide prescription delivery, as well as a mobile app for patients to manage and review prescriptions/orders from their phone."
05cf7267-93eb-4b3e-a64e-a80866aadf0f,"BigID develops software that helps companies have secure customer data and satisfy privacy regulations. It uses advanced machine learning and identity intelligence to help enterprises better protect their customer and employee data at a petabyte-scale. The company helps organizations manage and protect their customer data, meet data privacy andprotection regulations like the CCPA and GDPR, and leverage unmatched coverage for all data across all data stores.BigID aims to give enterprises the software to safeguard and steward the customer data, by bringing data science to data privacy.BigID has offices in the US and Israel and is founded in 2016 by security industry veterans spanning the identity, data security, big data, and governance markets.Read More"
05e9e936-4e5b-409c-9f02-aeeeb53a3819,"Illumina is an innovative technology and revolutionary assays aiming the analyze genetic variation and function.These studies will help make the realization of personalized medicine possible. With such rapid advances in technology taking place, it is mission-critical to have solutions that are not only innovative, but flexible, scalable, andcomplete with industry-leading support and service. As a company that places a high value on collaborative interactions, rapid delivery of solutions, and prioritizing the needs of its customers, they strive to meet this challenge. Illumina's innovative, array-based solutions for DNA, RNA, and protein analysis serve as tools for disease research, drug development, and the development of molecular tests in the clinic.David R. Walt, Satnam Alag, Larry Bock, and John Stuelpnagel co-founded Illumina in San Diego, California in 1998.Read More"
05f7d73c-c879-4dea-8e50-58c1a78ffbed,"Vera Whole Health is a provider of healthcare service that delivers comprehensive, intelligent primary care to employees via employer-funded worksite clinics. Its model is designed to help people achieve optimum social, psychological and physical well-being.Vera operates primary care centers in ten states; it also partners with Central OhioPrimary Care, the biggest U.S. independent doctor-owned primary care group.It was founded by Ryan Schmid, Patricia Diaz-Kismarton, Joel de Jong, and Tom Norwoodin 2008 and is headquartered in Seattle, Washington.Read More"
060de69a-619d-4528-be49-c23f5925e5f4,"DefenseStorm is a network security company that provides a cloud-based cybersecurity management platform. Its platform offers a bank, management oversight, and reporting, smart threat response, security expert, big data, and community intelligence solutions.  The company combines and automates in real-time cybersecurity and cyber compliance builtfor banking, so financial institutions can achieve cyber safety and soundness according to regulations and their own policiesEdgardo Nazario, Harold Brewer, Jeffrey Lunsford, and Sean Cassidy founded Praesidio on May 1, 2014, that became DefenseStorm in June 2016. It has its headquarters in Seattle in Washington.Read More"
0623191d-ae10-4131-87d8-0bd4bcf0cabc,"Instabase is a platform for businesses to build customizable apps for automating different parts of their business. For example, a bank can quickly build an app that can automatically verify customer income in a fraction of a second by combing through documents such as camera pictures or scans of pay stubs, tax documents, bank statements, and othersimilar documents submitted by the customer. The platform comes equipped with the tools for reading documents, data extraction and classification, natural language processing, and optical character recognition. It is designed to enable creators, developers, and organizations to quickly build complex business applications based on their needs.Instabase also offers an app store, a growing marketplace of pre-packaged business apps for different industries, such as Income Verification, Adverse Media Analysis, Identity Verification, Trade Finance, Contract Analysis, and Financial Spreading.Read More"
066387ad-e773-4ee3-a1b1-78195f7ca3b9,"RELEX Solutions provides an integrated retail and supply chain planning system that delivers impressive results for customers around the world.Through precise demand forecasting, automated replenishment, revolutionary space planning, and assortment optimization, RELEX helps businesses plan better, sell more, and waste less however fast the marketchanges. Its agile technology adapts to the changing operations and processes, whether you are a fast-growing challenger or a multinational.Through its retail expertise and technology, it builds strong, enduring, award-winning partnerships with its customers. RELEX’s success is inseparable from theirs. RELEX Solutions is trusted by leading brands including WHSmith, Morrisons, AO.com, Coop Denmark, Rossmann, and ParknShop, and has offices across North America and Europe.Read More"
069be583-b387-40f6-acd9-29f6f67cf7b3,"Epitrack develops a tool designed to assess and track changes in cognitive function in people with epilepsy. It uses a short list of critical questions and visual indicators to assist healthcare professionals (HCPs) in detecting problems with attention and executive function. The screening tool when used repeatedly, allows HCPs to track thecourse of cognition in epilepsy patients in parallel with changes to anti-epileptic drug treatment, such as first treatment, add-on therapy, drug withdrawal and drug changes. Onocio Leal Neto and Jones Albuquerque founded it on July 20, 2013, with its headquarters in Recife in Brazil.Read More"
06a84191-7481-4042-822e-c7e6243f499e,"GorMonjee provides individuals with the tools they need to manage nutritional requirements for themselves or for those under their care. We approach food holistically, consider its nutritional quality, and make food decision making easier. For more information on how we can support your requirements for a nutrition management system contact us atinfo@gormonjee.com - follow us on twitter @GorMonjeeRead More"
06aee9ae-178b-4dfd-bbab-2ad9979e16f7,"Abnormal Security is an email security company that protects enterprises from targeted email attacks. The Abnormal Security platform takes a data science approach to provide everything needed for comprehensive email protection, detection, and response. Abnormal Behavior Technology (ABX) models the identity of both employees and external senders,profiles relationships, and analyzes email content to stop attacks that lead to account takeover, financial damage, and organizational mistrust. Though one-click, API-based Office 365, and G Suite integration, Abnormal sets up in minutes and does not disrupt email flow.Abnormal Security was founded in 2018 and is headquartered in San Francisco, California.Read More"
06b3c8c8-de78-4ea2-b028-1b0e59c995a1,"GroundTruth is a global location technology company that drives results with real data. They believe in the power of place. Build your brand, increase sales and more by building off what real people are doing in the real world, mapped using their proprietary Blueprints technology. GroundTruth delivers superior consumer insights by seeing morepeople and places than anyone else, with an unrivaled first-party database of 95 million active monthly users and 17 million active daily users, across 100 million places and points of interest. GroundTruth currently serves 21 countries globally.Read More"
06b8e72f-fafe-40e3-aa24-565ae9a7776c,"ZeroEyes is an AI security company that detects the weapon and sends an alert to prevent and stop active shooter threats. It also sends real-time alerts to improve situational awareness and decrease response times for first responders. The company's gun detection technology uses computer vision to send alerts about an active shooter threat.ZeroEyes applies a layer of artificial intelligence that turns camera networks into an early warning system for firearms-related threats. They will track multiple suspects as the subject moves past surveillance cameras and update responders in a real-time fashion. The company was founded in 2018 and is headquartered in Philadelphia, Pennsylvania, USA.Read More"
06c97aa7-a213-4744-8606-06135a4f1d80,"Wash·LB is a logistics and service platform that allows users to BOOK a car wash where they park… while they work at a Wash·LB service location. The Wash·LB app transforms the washing and detailing process from an inconvenient chore of the day to an easily requested service. Wash·LB allows customers to park at a registered service location, do amobile/online booking and have their car is washed where they parked it.Wash·LB has employs pre-screened and trained washers, has a $1 million Causality and Liability insurance policy and a sophisticated technology platform that simplifies the customer and washer experience.Read More"
06cd9ccf-c3f3-4374-ba44-0ef2b0c021f2,"Share Your Love for the OutdoorsYonder is an app purpose-built for sharing your red point, single track,pow shot, dawn patrol adventures with a community that's just aspsyched about the outdoors as you are.Yonder was made for everyone from backcountry explorers to backyard wanderers.So whether you're looking to brag on yourlatest adventure, or find inspiration for the next one, Yonder’s where you want to be.Read More"
06da136b-c16d-4c0e-ae18-7d5daa3bb219,"Hospitalar - International event of solutions, products, services, technology, innovation and equipment for the healthcare sector.Is the leading healthcare event in the Americas, bringing together hospital leaders, professionals and health thinkers. In 2017, there were 50 simultaneous events, including conferences, workshops and sectoralmeetings, which were discussed directions and trends in business management of the healthcare sector.Multi-sector event and the most comprehensive showcase of products for healthcare, the Hospitalar has thousands of items in medical equipment, products and services, working as a stage for new releases and meeting point between suppliers and customers.Read More"
06ddd047-fb0d-471a-903e-29f9f9c87805,"Blueboard is the experiential rewards and recognition platform for the modern workplace. Its rewards platform allows companies to reward their employees to curated experiences and activities with the click of a button – things like skydiving, wine tasting, massage, and mixology. Its clients love the fact that it has made memorable and meaningfulrecognition as easy as sending a gift card.It was founded in 2013 and is based in San Francisco, California.Read More"
06e48192-1e68-442a-ab0a-a49b3a1b589e,"Catts Camera is a retail company that specializes in the import, distribution and sale of film, television and video filming equipment. In addition to products, it comprises cameras, lenses, lighting, glasses, monitors, stands and other consumables and merchandising."
06e5ea54-9eb9-458c-97f0-61a266a08575,"Healthify builds the infrastructure to support social determinants of health initiatives at scale. The company builds and manages accountable networks of community-based organizations and provides a technology platform that streamlines the closed-loop referral process, fosters collaboration across the network, and tracks results.  Healthify workswith community partners, health plans, and providers in all fifty states and is dedicated to community partner sustainability and demonstrating ROI for social service interventions to ensure that families receive the services they need to thrive.Read More"
070a727a-5922-4e39-bc39-88f214535f1a,"Merus B.V., a biomedical company, engages in the discovery and development of antibody-based biopharmaceuticals. It develops Oligoclonics technology that offers a class of human antibodies, called Oligoclonics. Oligoclonics is a concept whereby a mixture of various human therapeutic antibodies, directed to a common antigen are produced from asingle cell clone. The company was founded in 2003 and is based in Driebergen, the Netherlands.Read More"
072f5796-9813-4bc9-b7fc-e83ec86ab9cc,"Friss is the provider of analytics software for fraud, risk, and compliance for P&C insurers. Friss has 100% dedication to fraud, risk, and compliance for non-life insurance companies worldwide. FRISS helps insurers to achieve profitable portfolio growth and improve their perception in the market as trustworthy insurer. FRISS is a ready-to-usebusiness solution and improves the insurers' loss ratios by identifying high risks and fraud at quotation, underwriting, and claim handling across all private and commercial lines.The FRISS® Score enables better decisions since it indicates the risk for each quotation, policy or claim. FRISS is global market leader with 150+ implementations in over 30 countries.FRISS (www.friss.com) offers a complete solution for fraud, risk and compliance. ☆ Risk assessment at underwriting ☆
Generate profitable growth for your portfolio by real-time automated detection and assessment of risks during the underwriting process. It is important to prevent fraud and assess risks by having a holistic view of prospects before they enter your portfolio. The FRISS underwriting solution provides an intelligent and uniform risk estimation, which is proven to improve the combined ratio significantly.☆ Prevent and detect fraud at claims ☆
The general assumption is that, at average, around 10% of all Insurance Claims are tied to some sort of fraud. In order to finance these malicious claims, we all pay additional for our Insurance Policies. Three things are important:
- How to detect fraud correctly and efficiently?
- How to detect malicious customers in time?
- How do you handle this in your daily operational business?
Reduce your loss ratio by increasing the chances of detecting fraud and limit false positives to a minimum. Use automated fraud detection during the claims process to make an accurate and objective estimation of the risks related to a claim. It improves straight through processing (STP), and claims that need further attention will be recognized directly.☆ Become and stay compliant ☆
Compliance concerns all insurance processes. Become and stay compliant with the latest legislation and regulations. Knowing and screening your customers will prevent reputational damage and avoids high penalties. Gain insight into Ultimate Beneficial Owners (UBOs). This will enhance the quality of your underwriting process. Furthermore, administrative burdens will be reduced to a minimum.FRISS is recognized by Gartner in 2014 as the European market leader and striving to become the global leader.Read More"
07510a18-edb1-4ecb-abbc-3b3c4967b0b1,"Elliptic makes cryptocurrency transaction activity more transparent and accountable.They believe that illicit activity in cryptocurrencies must be disrupted to stop criminals from undermining the ideals on which cryptocurrencies are built. This is their focus, and they do this by solving the crucial problem of identity in cryptocurrencies, with thesole purpose of combating suspicious and criminal activity.Their team pushes the limits to dig beneath the surface, peeling back the layers to expose the truth. They aim to stop illicit cryptocurrency activity from leaving a smudge on the technology and the future it represents for all of them.The company is preventing, detecting, and pursuing criminal activity in cryptocurrencies. It identifies illicit activity in cryptocurrencies, providing actionable intelligence to cryptocurrency companies, financial institutions and government agencies.Read More"
0761f7fd-bd9a-4d3a-a4f6-445ed28636ea,CloudMover offers a variety of services and solutions to help organizations reap the benefits of cloud computing. Headquartered in Dublin.
07716450-36e4-48fa-bd9a-591157232efe,"Plotly is a data science and AI company focused on taking data science out of the lab and into the business. Plotly makes it easy to create, deploy, and share interactive web apps, graphs, and visualizations in any programming language."
078b734a-e8c0-49ec-a69c-0660dd45fbf4,"Socotra is a technology platform that builds a modern cloud-based platform for technology-driven insurers. Its platform is built from the ground-up using the latest technologies to be transparent, reliable, flexible, and secure. It aims to provide insurers with a modern, enterprise-grade core system that enables them to rapidly develop anddistribute products that better serve their customers.Socotra was founded in 2014 and is headquartered in San Francisco, California.Read More"
07a4678d-553b-4a05-b83d-434ac80d99d4,"Fortanix is building a new security category with its Runtime Encryption(R) technology using Intel SGX. Just like encryption today protects data at rest and data during motion, Runtime Encryption(R) keeps keys, data, and applications completely protected even when infrastructure has been compromised and even root users are malicious.Fortanix's Self-Defending Key Management Service (SDKMS) is a next-generation cloud native solution for your enterprise encryption needs. It offers key generation, management, distribution, encryption-as-a-service, HSM, KMIP, and tokenization all rolled-in as a single product the highest possible level of security and cloud scale. Available as both FIPS certified appliance and a globally available SaaS (with Equinix's strong SLA), SDKMS offers incredible simple central management, server-side load balancing, central tamper-proof logging, RESTful APIs, and Runtime Encryption(R) plugin to run custom code.Fortanix's Runtime Encryption(R) Platform allows customers to bring any docker container and run them securely inside Intel SGX without any modification. It allows customers to share data with each other without losing control of the data, run analytics on sensitive data, run applications securely in remote cloud, move PII-heavy sensitive data to public cloud, etc. Fortanix's Enclave Development Platform (EDP) allows customers to write Rust code to run natively as SGX enclaves. Supported by mainline Rust compiler, developers find EDP as the easiest and the most secure way of developing new applications.In the short time, Fortanix has developed strategic partnership with Equinix and IBM cloud and counts multiple F50 companies as its customers. Fortanix is a Gartner Cool Vendor and also was runner up in RSA Innovation Sandbox among 500+ security companies where judges called it ""holy grail of security"". Fortanix has more than ten patents pending for its innovation.Read More"
